state	source	status	title	rationale
694	recording@01:07:40	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
695	recording@01:07:41	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
696	recording@01:07:50	optional	SS	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
697	recording@01:07:54	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
698	recording@01:07:57	optional	flow matching - training	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
699	recording@01:08:06	optional	Movie Gen Representation	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
700	recording@01:09:21	optional	Movie Gen Representation	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
701	recording@01:09:22	optional	Movie Gen Representation	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
702	recording@01:09:23	optional	flow matching: a simpler gener@lization of diffusion	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
703	recording@01:09:26	optional	Movie Gen Architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
704	recording@01:09:40	optional	Full architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
705	recording@01:09:46	optional	— oe	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
706	recording@01:09:47	optional	; : ia	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
707	recording@01:09:50	optional	—*hT	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
708	recording@01:09:51	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
709	recording@01:09:52	optional	<	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
710	recording@01:10:02	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
711	recording@01:10:03	optional	—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
712	recording@01:10:04	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
713	recording@01:10:11	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
714	recording@01:10:12	optional	—$—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
715	recording@01:10:13	optional	-6—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
716	recording@01:10:14	optional	——o	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
717	recording@01:10:17	optional	2—D	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
718	recording@01:10:18	optional	2—D	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
719	recording@01:10:19	optional	4—L	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
720	recording@01:10:20	optional	> -	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
721	recording@01:10:21	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
722	recording@01:10:22	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
723	recording@01:10:24	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
724	recording@01:10:25	optional	:	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
725	recording@01:10:26	optional	4	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
726	recording@01:10:27	optional	= =D	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
727	recording@01:10:28	optional	@&	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
728	recording@01:10:29	optional	ot	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
729	recording@01:10:32	optional	6—EP	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
730	recording@01:10:33	optional	7 li	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
731	recording@01:10:34	optional	.. a BD	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
732	recording@01:10:35	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
733	recording@01:10:36	optional	-—D	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
734	recording@01:10:37	optional	7	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
735	recording@01:10:38	optional	+ )_.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
736	recording@01:10:39	optional	=e0	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
737	recording@01:10:41	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
738	recording@01:11:42	optional	Full architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
739	recording@01:11:44	optional	Data	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
740	recording@01:11:50	optional	— th	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
741	recording@01:11:51	optional	ay	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
742	recording@01:11:52	optional	—<¢«L	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
743	recording@01:11:55	optional	7 — ,	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
744	recording@01:11:56	optional	a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
745	recording@01:11:59	optional	ge,	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
746	recording@01:12:01	optional	~~ 5.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
747	recording@01:12:04	optional	(oe	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
748	recording@01:12:05	optional	ex i =	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
749	recording@01:12:06	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
750	recording@01:12:07	optional	3	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
751	recording@01:12:08	optional	; ii	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
752	recording@01:12:10	optional	ora	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
753	recording@01:12:11	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
754	recording@01:12:28	optional	’ Pp	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
755	recording@01:12:35	optional	=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
756	recording@01:12:43	optional	— — €	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
757	recording@01:12:44	optional	73 =)	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
758	recording@01:12:45	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
759	recording@01:12:49	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
760	recording@01:12:50	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
761	recording@01:12:51	optional	i ees & in	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
762	recording@01:12:53	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
763	recording@01:12:57	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
764	recording@01:13:00	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
765	recording@01:13:04	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
766	recording@01:13:05	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
767	recording@01:13:06	optional	; oo	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
768	recording@01:13:07	optional	2	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
769	recording@01:13:08	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
770	recording@01:13:09	optional	_— = 3 r	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
771	recording@01:13:10	optional	—_¢.f	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
772	recording@01:13:11	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
773	recording@01:13:15	optional	_ @	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
774	recording@01:13:16	optional	7 . ; 1 ke	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
775	recording@01:13:24	optional	"a : = "" ir"	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
776	recording@01:13:25	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
777	recording@01:13:26	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
778	recording@01:13:28	optional	~	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
779	recording@01:13:29	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
780	recording@01:13:34	optional	Stanford ENGINEERING	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
